dataset;method;cls;nr_events;n_iter;metric;score
sepsis_cases_1;single_index;xgboost;8;-1;auc;0.4807692307692307
sepsis_cases_1;single_index;xgboost;9;-1;auc;0.4745963912630579
sepsis_cases_1;single_index;xgboost;10;-1;auc;0.4837834504871131
sepsis_cases_1;single_index;xgboost;11;-1;auc;0.4965986394557823
sepsis_cases_1;single_index;xgboost;12;-1;auc;0.4975945587259456
sepsis_cases_1;single_index;xgboost;13;-1;auc;0.5026581605528975
sepsis_cases_1;single_index;xgboost;14;-1;auc;0.5209293748847501
sepsis_cases_1;single_index;xgboost;15;-1;auc;0.4970131421744325
sepsis_cases_1;single_index;xgboost;16;-1;auc;0.48711524695776665
sepsis_cases_1;single_index;xgboost;17;-1;auc;0.517799352750809
sepsis_cases_1;single_index;xgboost;18;-1;auc;0.5505882352941176
sepsis_cases_1;single_index;xgboost;19;-1;auc;0.5777777777777778
sepsis_cases_1;single_index;xgboost;20;-1;auc;0.593698175787728
sepsis_cases_1;single_index;xgboost;21;-1;auc;0.6330049261083743
sepsis_cases_1;single_index;xgboost;22;-1;auc;0.62
sepsis_cases_1;single_index;xgboost;23;-1;auc;0.5740740740740741
sepsis_cases_1;single_index;xgboost;24;-1;auc;0.5541666666666667
sepsis_cases_1;single_index;xgboost;25;-1;auc;0.5614035087719298
sepsis_cases_1;single_index;xgboost;26;-1;auc;0.546875
sepsis_cases_1;single_index;xgboost;27;-1;auc;0.5376344086021505
sepsis_cases_1;single_index;xgboost;28;-1;auc;0.5714285714285714
sepsis_cases_1;single_index;xgboost;29;-1;auc;0.5512820512820513
sepsis_cases_1;single_index;xgboost;-1;-1;auc;0.4947916029936398
sepsis_cases_1;single_index;xgboost;-1;-1;online_time_avg;0.016736508725843646
sepsis_cases_1;single_index;xgboost;-1;-1;online_time_std;0.018886519254970452
sepsis_cases_1;single_index;xgboost;-1;-1;offline_time_total_avg;4.134999299049378
sepsis_cases_1;single_index;xgboost;-1;-1;offline_time_total_std;0.26902179244901536
